avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctMarriedHouseholds,BirthRate,TARGET_deathRate
1962.667684,7,453.5494221,55291,3987,8.4,0,54.7,54,55.6,2.2,53.5,16.9,43.5,40.99102564,13.7,29.5,14.1,50.4,10.3,68.5,48,40.6,34.1,13.2,52.23542728,1.17820324,132.6
1962.667684,727,453.5494221,52862,446903,15.4,170.0592746,37.6,36.8,38.4,2.58,47,15.9,28.7,40.99102564,7.8,24,18.2,59.6,9.1,65.4,48.36990715,45.7,28.1,15.6,45.20183955,5.642578635,166
1962.667684,23,453.5494221,57243,9811,13.7,0,39.4,38.4,40.3,2.71,44.8,23.9,47.1,40.99102564,4.3,34.5,8.8,43.8,10.6,67.6,51.7,48.4,31.9,13.7,53.24756825,5.470459519,188.4
1962.667684,145,453.5494221,45639,54521,19.3,36.68311293,42.6,41.2,44.4,2.43,45.1,17.4,33.7,40.99102564,5.1,28.6,12.8,52.9,11.3,61.3,45.9,41.5,35.6,18.7,42.93785311,4.262413265,193.5
411,151,508.6,59831,60641,10,329.8098646,46.1,45.3,46.8,2.42,54.2,15.4,37.9,36.2,10.5,31.5,19.1,60.8,5.3,69.6,48.36990715,48.6,33.9,16.8,53.36016587,4.824422651,182.6
360,133,481.8,57556,47285,10.7,0,50.3,49.3,51,2.22,59.4,14.8,44.4,37.5,3.4,31.4,20,56.6,5.8,70,47.9,40.2,36.4,13.4,54.68263699,7.381867511,168.8
452,156,489.4,56008,75909,11.8,13.17366847,42,41.4,42.5,2.34,48.4,6.1,24.1,60.9,9,33.8,19.4,62.2,6.1,75,60.3,55,28.7,12.7,48.86415562,4.687933426,162.8
223,93,459.2,42491,31212,14.9,32.03895937,48.1,46.7,49.5,2.13,51.5,13.2,43.9,40.99102564,7.6,39.1,11.7,54.2,6.9,61.8,43.2,38.6,43.5,22.5,48.23214537,5.975049245,181.6
487,178,435.5,56353,89320,11.6,78.36990596,41.9,40.5,43.1,2.35,48.5,6.6,25.6,40.99102564,10.9,28.6,20.2,59.7,5,72.3,57.3,51,29.4,14,49.5875553,6.078496198,155
2075,694,482.2,71233,406678,8.7,105.7347582,40.1,39.2,41.1,2.55,51.4,12.9,31.8,40.4,14.9,27.2,23,66.1,5.9,76.7,64.4,59,25.2,12.7,51.98701098,5.055576216,163.2
879,309,507.6,62429,147994,9.5,378.3937187,42.6,41.4,43.7,2.49,51.5,10.9,29.9,49.9,9.3,28.4,21.5,62.9,5.2,76.3,61.5,56.3,28.3,13.1,53.12759016,3.901815696,173.1
1758,570,518.8,79653,301777,6.1,72.90151337,43.5,42.6,44.3,2.51,56.8,13.5,30.9,40.99102564,16.9,26.9,24.6,68,5.6,82.7,48.36990715,62.1,22.3,9,57.13535713,4.370734571,172.2
643,227,502.6,58577,126825,11.8,94.61856889,37.2,36.1,38.3,2.48,46.8,6.1,23.5,40.99102564,7.9,28,21.1,64.3,6.5,74.8,61,54.5,26.2,12.4,49.94167427,3.681800261,177.6
273,102,475.7,57142,42967,10.4,0,45.1,44.4,46.3,2.44,50.9,17.4,44,40.99102564,6.6,37,16.4,60.6,5.8,69.6,53.7,48.8,33.3,15.6,49.85074627,3.657874742,171.9
1624,584,505.5,54208,274219,15.1,43.76064386,40.6,38.9,42,2.64,45.1,12.3,32.4,45.8,9.4,32.9,17,58,12.5,66.9,49.9,45.3,33.4,17.7,44.80543715,4.69661296,179.5
5164,1722,468.1,84309,938506,7.6,330.3122196,41.5,40,42.9,2.73,54.2,10.1,25,47.3,17.6,24.3,29.5,61.4,6.5,75.5,64.3,57.8,23.3,11.8,56.4163314,4.077070131,147.3
2768,914,531.8,80479,450226,7.2,446.4424533,41,39.2,42.6,2.66,50.8,11.3,34.5,41.1,13,29.5,23.3,61,8.5,81.4,65.2,58.6,25.7,10.6,53.74561974,4.910516481,171.6
2963,1039,530.9,61685,510923,13,972.7493184,38.3,36.6,40.1,2.71,44.7,13.1,33.2,40.99102564,11.6,31.3,19.4,59.6,10.2,68.3,55.7,51.4,31.9,18.6,45.97396038,5.434939238,182.8
847,314,559.1,55409,94727,13,179.4630887,48.3,46.7,49.9,2.3,53.4,14.3,33.2,41.9,10.7,34.1,19.5,53,10,72.1,50.9,44.8,38.2,16.8,51.14075027,5.43325019,193.1
847,317,511.3,45438,155854,19.5,128.3252275,36.9,35.6,38.8,2.86,39.6,17.6,40.9,40.99102564,7.5,39.4,10.5,51,11.1,59.4,46.5,43.4,38.4,24,43.66264295,5.846434788,189.6
3553,1272,450.6,54603,797434,16.7,137.9424504,36.9,35.4,38.4,2.77,39.1,13.7,29,40.99102564,11.1,28.7,19.8,57.7,13,59.9,50.2,46.3,31.7,21.1,39.00426129,5.084469955,161.8
1691,602,544.2,78983,291479,8.2,106.3541456,39.6,38.2,40.8,2.74,51.7,10.6,30.4,48,10.9,34.3,19.9,61.3,9.2,78,64.6,60.1,26.2,12.8,55.37173438,4.878014043,193.5
2353,876,399.5,57720,674836,17.7,1.481841514,34.7,33.8,35.6,2.63,41.5,12.8,25,40.99102564,19.1,26.1,23.8,62.7,9.3,56.5,48.8,44.6,29.6,21.3,38.47522277,5.344239425,152.6
731,210,496.3,103876,125488,4.7,47.81333673,45,43.5,46.1,2.6,57.7,16.6,29.8,40.99102564,15.1,22.7,29.3,64,5.9,87.5,73.3,67.5,20.5,7.1,62.07381821,4.22223833,145.1
1997,648,504.7,73750,371398,11.8,96.93105509,38.4,36.9,39.9,2.69,47.2,12.1,25,50.9,12,25.6,20.7,59.5,9.4,73.1,60.6,55.9,27.4,14.5,49.8130927,4.725836381,160.3
3980,1357,466.7,77330,840900,8.3,89.19015341,37.7,36.6,38.9,2.85,51.6,9,22.1,54.8,14.1,26.3,24.5,60.4,7.5,74.6,64.2,59.8,23,12.1,55.65982883,5.074989438,156.7
3887,1269,529.6,87220,628715,8.2,146.3302132,42.3,40.9,43.6,2.67,53.2,10.9,26.8,44.8,17.4,25.6,26.1,60.8,7.9,78.8,64.2,58.1,24.2,10.7,55.28066751,4.571872443,168.6
2795,884,488.5,100511,499509,5,122.1199218,42,40.8,43.3,2.72,56.7,12.2,25.9,40.99102564,20.6,22.5,29.8,64.7,6.3,84,48.36990715,65.8,19.8,7.5,59.86962292,3.635690867,150.3
4355,1607,524.9,62937,588721,11.9,62.84810632,42.8,40.4,45.1,2.59,53.6,13,29.3,40.99102564,12.4,36.1,18,53.6,8.8,70.9,51.5,46.3,38.5,19,53.40548509,6.13243835,174.2
2305,827,448.4,58030,510916,18.2,60.67533606,36.5,35.1,37.9,3.09,44.3,13.1,32.8,40.99102564,10.3,34.8,17.1,57.8,8.6,55.8,47.2,43.6,35.3,25,48.72735839,4.533343875,159.1
415,164,516.6,56645,64180,13.1,62.32471175,41.8,40.2,42.8,2.61,48.7,15.6,36.5,40.99102564,9.1,38.6,14.3,55.8,10.6,69.1,54.3,50.4,35.2,18.7,49.59953998,5.98109071,194.8
1673,549,471,100194,333654,5,329.6828451,40.8,39.6,42,2.81,56.6,13.5,27.4,40.99102564,18.7,21.9,29.2,65,6,82.2,71.1,65.8,19.2,8.6,60.66311488,4.842990108,153.3
822,281,493.1,82048,143673,6.2,132.2447502,43.4,42.5,44.2,2.67,55.9,12.2,28,40.99102564,13,31,23.2,64,8.2,80.9,68.4,63.4,22.2,9.8,59.78569177,4.625184917,176.4
2663,909,463,68172,555786,11.1,25.18955137,38.1,36.5,39.5,2.91,46.5,15.3,29.8,40.99102564,13,29.7,19.7,62,9.8,65.9,56.1,51.1,27.5,17.1,49.27138445,5.746896424,155.6
623,227,485.9,71294,106869,8.3,28.0717514,42.6,41.4,43.7,2.52,54.5,14.6,27,45.2,13.2,34,19.7,61.3,9,76.9,62.9,58.3,26.3,12.4,54.94516044,4.839230894,175.1
2820,1031,404.1,47192,676685,18.7,294.0807022,36.5,35.2,37.9,2.52,43.7,18.9,25.7,48.3,7.2,23.8,17.9,57.5,8.4,58.5,46,39.2,37.7,24.1,41.35260379,5.264795797,147.1
28,10,375.5,33256,3456,22.2,0,57.1,55.5,58.7,2.44,49.4,0,24.1,40.99102564,12,36.3,14.8,33.6,4.6,62.3,37.6,30.7,44.3,13.1,53.13626532,0.689655172,164.7
272,123,375.8,38403,65764,23.4,0,34.8,32.9,36.7,2.72,48.1,23.1,28.7,40.99102564,1.7,27,11.9,52.9,7.6,49.6,36.6,32.2,44.9,29.4,48.11288532,8.496374333,164.5
109,42,375.5,35081,27329,28.8,0,36.2,35.2,37.8,2.98,38.1,27.3,34.1,40.99102564,2.5,36.5,8.4,44.9,15.3,40.4,28.5,26.7,50.4,35.7,39.63436072,6.744769874,146.5
76,30,377.4,37156,12414,20.5,0,47.6,46.9,48.4,2.26,48.3,25.5,31.3,40.99102564,2.5,33.9,14.9,45.8,9.5,57.1,34.7,27.6,50,26.1,44.21204472,5.741042345,139.9
153,66,336.5,42620,50398,19.2,0,30.7,29.3,32.9,2.72,48.7,15.8,34.4,40.99102564,4.3,25.2,12.6,54,9.1,56.9,41.1,27.4,38.7,24.1,48.77216166,7.197033541,143.8
14,8,467.1,33789,1828,20.6,0,47.3,51.2,45.9,3.84,27.6,59.1,8.6,40.99102564,0,42.9,6.8,36.9,5.2,53.4,37.3,29.2,49.3,30.4,41.92307692,0,243.6
799,319,381,38974,214295,27.9,111.9951469,32.4,31.1,34,2.8,46.2,14,21.3,40.99102564,4.8,22,16.2,54,11.5,49.6,37.3,32,43.5,29.9,48.15681763,5.880465757,150.8
239,107,391.3,57007,57578,14.1,0,36.5,35.3,37.7,2.66,50.3,23.4,35.6,38.9,2.2,34,10.7,60.1,5.8,62.3,49.5,44.6,34.9,21.3,49.8110282,9.558702453,170.8
166,76,366.5,38221,28609,19.1,454.4024608,46.5,44.6,48.1,2.37,45.8,20.4,30.5,46.6,2.5,26.9,12.8,53.94626661,9.7,57,48.36990715,32,52.6,30.3,43.28457447,5.998550199,159.4
21,8,361.2,29147,4371,25.8,0,41.6,40.9,41.9,3.28,33.7,16.8,37.7,40.99102564,3.2,40.2,7.8,35,1.2,60.6,38.7,34.5,50.5,20.2,41.44295302,3.558718861,142.8
22,11,357,34304,4423,24.5,678.2726656,41.8,40.6,42.4,2.47,46.1,23.7,48.5,27.2,0.7,31,9.3,50,12.2,42.7,27.4,23.4,51.9,35,44.58424508,5.485232068,166.3
214,99,357.1,58994,71180,16.6,0,31.8,31.5,32.2,3.08,53.3,23.4,32.1,40.99102564,2.7,30.5,8.1,59.1,5.9,55.6,45.7,42,33.4,22.1,55.62963308,7.530333184,166.2
117,41,363.9,39995,19420,20.1,1287.332647,50.4,48.4,51.1,2.33,52.2,24.2,26,40.99102564,9,26.6,19.5,48.3,7.3,54.5,33.4,26.7,51.7,27.8,47.57636514,8.532518066,123.4
94,27,406.2,108477,17785,4.2,0,43.5,41.8,45.1,2.34,65.5,23.5,26,41.6,8.9,10.8,24.9,62.1,3.5,89.6,48.36990715,66.7,21.2,4.2,59.63230466,5.543652919,114.5
144,64,420.6,27268,24518,30.6,0,39,38.3,39.2,2.7,47.1,21.1,44.3,40.99102564,0.5,31.6,6.9,44.4,13.8,37.5,24.2,21.8,55.1,37.9,44.70367094,8.62924023,181.8
205,82,332.9,29497,76708,35.8,0,30.8,29,32.3,3.97,33.5,25.1,35.8,40.99102564,2.9,33.1,6.7,42.4,15.5,25,19.6,16.8,47.9,37.6,39.14033281,7.322096363,137.7
25,10,359,27627,4596,24.2,0,42.6,44,42.6,2.81,41.2,12.8,10.6,40.99102564,27.4,35.6,6.8,31.9,5.4,27.8,16.8,14.3,62.7,46.6,43.34945586,1.084812623,134.3
286,122,393,41736,64362,20.2,15.53711818,35.6,33.1,37.9,2.63,49.1,16,34.1,40.99102564,3.7,29.5,9,43.2,12.7,53.2,48.36990715,19.5,47.2,27.5,48.6479635,8.221797323,161.1
56,27,412.7,29069,8455,23.9,0,45.7,43.7,48.2,2.59,45,34.7,36.3,40.99102564,4.1,38.8,9.1,41.6,5,54.8,48.36990715,29.3,51.2,25.9,42.24678817,4.063068526,190.6
164,71,351.8,34902,39465,24.1,0,40.1,39.6,40.6,2.86,41.9,23.8,31.7,40.99102564,2.7,31.8,10.6,48.5,11.4,48.8,36.2,32,42.5,26.6,41.29643117,3.902327704,155.5
68,32,360.7,36108,19120,24,0,29.4,28,30.8,2.62,45.1,12.2,12.8,40.99102564,4.9,25.3,12.8,53.1,9.7,54.7,41.4,32.4,40,25.2,45.45454545,4.392712551,163.5
564,188,395.4,56142,139394,12.6,0,469.2,37.6,40.1,2.83,49.7,17.8,30.7,40.99102564,2.9,25.9,16.6,55.1,9.2,63.8,48.36990715,43.1,35.9,21.1,51.87665603,5.497053425,135.7
435,166,356.1,47520,118737,21,202.1273908,34.2,33.1,35.2,3.04,46.6,23,31,40.99102564,1.5,32.1,9.1,54.6,9.2,50.4,40.2,36.4,37.1,24.4,48.79315011,6.09617959,136.7
125,57,355.6,32964,27967,25.5,0,42.5,42.1,42.9,2.51,33,16.8,24.6,40.99102564,6.4,28.4,10.5,41.4,6.4,46.4,31.7,24.1,48.1,30.2,31.9243604,5.744748568,158.2
691,231,374.3,52628,148686,14.2,60.53024495,44.4,42.7,46.2,2.35,47.6,25.2,25.9,40.99102564,6.9,21.4,20.4,53.94626661,7.9,60.1,45.1,36.3,35.9,19.7,43.68165547,4.017424976,126.1
100,47,424.2,29036,11282,23.8,0,55.6,54.7,56.5,2.25,47.9,17.1,51.8,40.99102564,3.3,33.7,12.3,39.8,6.8,50.8,48.36990715,22.5,57.6,27.8,44.70658208,8.198614319,190.3
84,34,404.4,32285,17256,31,0,36.8,33.9,42.8,3.43,28.5,21.6,31.9,39,7.5,33.4,10.6,41.9,7.3,50.5,48.36990715,31.9,47.1,29,36.04204568,2.688172043,167.8
154,62,339,36125,32907,19.2,0,46.8,46.1,48.5,2.44,42.4,23.4,36.4,34.5,5.8,25.4,16.9,52.8,10.7,47.3,32,23.8,50.3,29.3,41.50030248,4.706601467,135.2
108,32,558.5,37311,15485,27.6,64.57862448,43.3,43.1,43.5,2.81,49.1,32,30.9,40.99102564,2.3,34.2,10.4,41.6,11.2,42,30.1,24.8,52.1,36.8,50.52141527,2.98792117,164.3
18,9,303,36684,4201,19.4,0,40.3,38.2,45.2,2.39,44.5,15.4,23.7,40.99102564,12,35.3,11,46.5,2.1,48.2,34.2,28.7,44.4,28.1,47.01731879,3.536585366,151.6
334,133,402.3,40591,75737,24.5,330.0896524,38.5,36.9,40,2.78,49.2,18.6,36.2,40.99102564,1.6,31.9,10.8,47.3,12.4,52.6,37.9,33.9,46.1,29.7,51.14469717,6.407674997,163.1
1775,637,505.9,60371,309381,13.5,420.193871,37.9,36.4,39.6,2.35,40.8,7.2,23.6,51.8,17.4,26.5,20.1,60.7,6.4,77.7,62.2,57.6,30.1,14.2,40.08229986,3.774039071,176.1
282,105,490.7,42655,47462,18.3,0,38.3,36.8,39.7,2.36,47.6,7.2,21.4,40.99102564,5.7,38.7,9.8,51.8,9.2,67.8,50.6,45.7,38.7,20.2,49.29176921,4.844731809,177.2
5834,2059,455.3,33687,1455444,31.5,241.1635212,33.2,30.9,35.2,2.86,31,24.2,26.4,40.99102564,6.8,27.3,12.3,51.2,14,43.1,32.5,29.5,52,38.2,27.30922949,5.67890152,162
1235,442,494.4,46283,196567,17.2,106.8338022,39.9,37.8,42,2.37,43.8,9.7,24.4,40.99102564,11.6,32.2,15,54.1,7.8,69.2,52.4,47.5,38.9,21.2,43.30106657,4.2987606,163.6
515,171,517.8,43892,77922,16.2,0,41.4,40.6,42.1,2.41,48.7,18.3,32.9,40.99102564,5.5,40.9,10.3,54.3,8.2,67.3,48.36990715,44,39.8,18.7,46.90374585,4.82052462,167.9
465,163,470.8,52792,78288,12.7,102.1867975,42.5,41.2,44,0.0243,46.8,19.4,27.7,45.6,7.3,34.1,12.5,56.9,7.3,71,53.2,48.7,36.2,17.9,45.81880408,5.470136014,158.6
950,315,550.1,41757,130779,19.3,267.6270655,41.7,40.2,43.1,2.36,47,13.8,25,40.99102564,6.5,35.5,11.3,53.6,7.8,66.5,48.36990715,45,41,22.4,45.57763418,6.073151538,173.2
559,214,508.2,48880,87071,18.2,195.2429626,40.9,39.6,42.3,2.35,48.3,14.1,33.7,40.99102564,8.1,35.6,12.8,53.8,5.4,68.8,52.7,49.9,39,21.4,45.98629397,5.089635277,183.8
337,121,512.4,46387,48844,16.7,0,43.8,42.6,45,0.0249,50.2,16.6,36.4,41.2,5.8,39.2,9.5,53.6,7.1,66,48.8,44.9,40.7,20.8,49.42212718,5.052412881,180.3
335,155,437.1,34842,51881,20.5,19.27487905,46,43.6,47.5,2.32,52,12.8,40.7,40.99102564,5.1,34.1,7.3,49.9,10,59.8,48.36990715,33.9,42.9,22.2,47.92326567,6.007452513,194.2
12,5,327,38636,2214,14.6,0,59,60.2,58.2,2.1,63.1,16.1,33.9,40.99102564,16.9,38.6,14.6,51.3,1.1,69.4,34,27.4,39.3,9.7,53.59477124,10.79136691,111.3
205,88,460.2,64350,36314,10.2,0,44.5,43.4,46,2.57,58.1,14.1,36.2,40.99102564,7.5,27.7,17.3,59.4,8.3,76.5,57.5,48,29.2,12.6,59.93899339,3.667228197,200.6
410,159,423,75926,73147,7.9,27.34220132,45.4,43.4,46.7,2.49,58.3,13.5,31.2,40.99102564,15,21.1,26.5,54.7,5.1,81.1,57.8,45.2,30.5,10.7,57.275,4.819607038,149
38,18,383.4,46331,7158,14.8,0,45.9,42.8,48.4,2.46,53.7,20.9,41,40.99102564,2,41.1,12.5,57,5.5,65.7,50.8,44.5,31.9,16.7,49.61990325,9.290030211,180.3
108,41,491.5,76206,25515,7.5,0,36.6,36.3,37.3,2.96,56.6,11.3,43.6,40.99102564,12.4,30.3,19,63.6,7.4,83.5,67,55.6,20.9,7.9,61.9525003,6.194544857,195.7
90,32,514.8,64305,16269,8.8,0,40.7,40,41.5,2.66,58.5,5.7,36.6,40.99102564,9.3,39.4,12.5,63,5.4,75.6,62.7,55.5,25.5,13.5,60.48707753,6.631716907,187.4
101,48,446.8,45827,10965,13.7,0,55.6,53.4,57.2,2.13,51.4,10.2,46.6,40.99102564,10.8,32.8,15.3,48.6,7.9,71,48.36990715,32.4,42.9,15.5,44.2680093,4.297328688,190.6
107,73,330.5,31429,24742,26.6,0,42.8,40.3,46.2,2.52,49.8,21.4,22.9,40.99102564,6.5,33.6,7.6,37.9,12,52.5,35.4,30.3,48.8,26.3,51.50873478,6.208251473,224.2
862,283,364.9,122641,375629,3.9,449.9120142,35.3,34.9,35.6,3.08,61.2,16.6,26.5,40.99102564,17.1,13.8,34.8,72.6,4,86.9,77.1,68.9,11.8,4.6,65.51325905,6.198748382,136.5
183,77,456.9,60121,34602,11.5,0,43.7,42.8,44.4,2.64,55.1,14.8,50.4,32.1,2.7,37,13,58.3,8.1,67.4,51.9,46.1,30.2,14.3,58.25863279,5.015546843,191
70,33,404.1,37548,12299,22.4,0,44.7,43.2,46.6,2.48,45.7,21.3,31.4,40.99102564,7.7,34.9,8.1,43.8,7.3,58.5,40.5,34.4,41.3,22.6,47.05491585,7.48049564,189.8
84,31,463.3,52513,13134,12.3,0,44.6,44.3,45.2,2.58,52.2,19.5,31.6,40.99102564,10.2,36.4,14.4,55.9,6.6,65.3,49.6,42.3,33.5,16.8,53.72776334,6.25698324,169.8
72,27,444.9,58268,8862,10.6,225.6826901,51.1,50.8,51.3,2.3,63.6,15.8,52.6,40.99102564,14.2,33.3,16.2,51.1,3.3,80.6,57.4,49.9,33.6,10.6,60.61481871,1.906898486,157.1
216,109,445.1,38500,31081,21.1,289.5659728,47.2,45.2,49.3,2.41,44.4,18.7,42.3,40.99102564,3.4,32.5,9.8,47.6,6.9,61.7,42.9,34.8,41.1,20.2,43.75901298,4.664723032,213.7
100,43,525.6,48921,10606,14.4,94.28625306,52.7,51,53.7,2.38,54.4,4.4,27.8,40.99102564,2.7,32.5,15.3,47.5,6.3,77.6,50.6,39.9,39.2,12.3,53.80009212,2.71468144,206.9
309,120,396.2,43484,97653,24.8,256.00852,27.5,26.2,29.6,2.48,39.1,2.7,11.3,72.3,13.7,21.8,23.2,55,5.6,82.4,70.1,58.2,19.9,8.7,43.44441603,3.135414054,153.3
120,44,526.7,48076,14785,13.4,0,48.4,45.7,49.4,2.33,50,12.9,48.5,29.8,8.9,33.6,14.4,54.4,5.7,69.1,49.5,40.9,36,15.2,44.34453384,5.74048913,194.3
94,39,454.3,72406,20392,6.2,0,43.1,41.9,44.5,2.61,60.6,13.9,41.3,36.8,8,33,16.7,62.8,6.1,83.8,69,59.5,21.7,8.7,63.5566516,2.628490965,201.4
103,48,527.2,36822,12155,21.5,0,48.3,45.2,50.5,2.26,46.4,17.8,39.8,35.9,6.4,34.2,14,48.1,9.5,56.8,36.9,29.8,41.3,20.6,41.0632622,6.455750321,227.1
107,49,450.4,51422,12232,14.3,0,55.1,54.8,55.7,2.1,61,8.2,50.7,40.99102564,0.7,31.1,16.1,47.2,8.7,76.1,47.6,39.7,43.4,13.5,54.34226241,7.278020378,190.5
106,44,508,37996,15673,24.3,0,41.5,41,43.9,0.0254,42.7,26.7,40.2,40.99102564,0,37.1,10.5,43.8,10.8,59.2,41.6,35.6,44.1,24.5,44.24762927,7.331771008,201.5
225,82,503.5,59282,35385,10.7,0,42.6,41,44,2.66,54.7,10.7,47.3,37.5,4.5,34.7,15.2,53.8,7.9,69.9,51.4,45.9,33.9,15.7,56.73692428,2.100668394,177.3
137,65,430.1,44851,23726,16.9,0,44.1,43.5,44.9,2.52,53.1,14.8,41.3,40.99102564,7.3,42.9,8.1,52.8,9.3,63.5,48.3,38.1,35.7,18.1,53.00896287,5.963302752,199.2
97,52,339.1,34885,18045,21.9,0,48,46.1,50,2.31,53.5,10.5,36.3,40.99102564,6.9,36,8,45,8.3,57.4,39.5,32.2,43.9,22.3,51.42490372,2.944539737,178.3
346,156,399,44207,62194,14.6,0,546,44.2,46.7,2.36,53.5,14.7,40.7,40.99102564,6.3,35.3,9.4,53.9,7.7,66.2,48.36990715,42.6,36.2,18.6,51.5913601,4.194566305,176.8
145,52,459.6,75539,28031,7.1,0,43.7,42.4,44.9,2.63,57.5,26.2,46.2,40.99102564,2.7,28.6,19.3,56.6,4.9,83.7,65.2,57.4,22.7,7.2,65.72456321,5.615292712,175.1
99,48,410.4,37543,22952,25.5,0,32.1,29,34.5,2.49,36.1,6.4,21.7,40.99102564,4.3,34.6,12.4,44.4,7,69.6,48.36990715,42.4,30.4,16,44.6214064,7.608005083,188.8
155,59,437,61792,37862,10.5,0,37.1,36,38.3,3.03,49.7,12.5,36.2,40.99102564,5,33.4,14,47.4,10.6,80.5,62.4,44.9,25.2,9,61.87173482,4.855936413,172.1
1142,407,373.7,91886,451721,7.2,19.92380252,34,33.3,34.7,3.17,55,13.1,33.9,40.99102564,10,21.7,23.2,68.5,5.4,78,65.7,54.5,17.1,8.6,60.21316724,6.857756326,150.1
189,91,390.6,46186,34332,14.7,0,45.2,43.9,47.1,2.3,53.5,9.9,34.6,40.99102564,5.3,34.2,11.4,53.6,7.4,69.3,48.36990715,47.1,35.5,16.7,50.35228128,6.174957118,185.8
44,17,401.1,62800,7378,9.3,0,49.1,48.9,49.2,2.26,63.9,13.1,47.2,40.99102564,3.7,25.6,19.9,57,2.9,68.1,50.5,39.9,31.5,13.1,58.75343721,5.182481752,149.6
57,22,452.4,42204,8908,19.7,0,43.7,40.8,50.3,2.47,46.6,16.7,29,40.99102564,1,40.2,8.8,41.2,8.7,70.6,53,43.7,35.6,17.9,50.22608696,8.755129959,176.2
493,204,400.5,61935,94409,8.2,21.18442098,43.5,42.3,45,2.4,55.7,12,36.9,40.99102564,12.5,26.4,22.7,59.2,5.1,79.6,48.36990715,53.7,29.1,12.8,53.38800964,5.404491669,155.9
115,58,338,48497,22354,13,0,48.3,47.1,49.2,2.39,55,16,46.7,32.4,5,36.3,13.8,51.9,4.1,69.3,48.9,39.5,35,15.6,53.65382552,6.476146578,159.2
378,157,400.2,55798,78593,11.7,0,41.5,40.6,42.3,2.57,57,13,42.3,40.99102564,7.1,35.5,14.4,61.3,5.4,72.9,58.7,50.2,27.2,13,58.19746835,4.834403227,156.1
137,81,365.4,37378,27891,17.9,0,43.8,43,44.8,2.51,54,12.6,39.5,45.6,2.4,36.7,8,43.7,8,56.7,48.36990715,35.5,43.2,23.5,52.3494794,3.255738239,212
110,69,330.8,36290,22126,20.8,0,45.4,44.4,47,2.34,57.6,4.1,38.3,40.99102564,9.9,36.2,8.1,45.3,9.4,62.7,44.3,40.5,42.7,20.7,55.30440345,2.248441674,196.1
235,104,407.6,45430,43190,12,0,43.8,42.3,45.1,2.47,55.6,14.5,39.5,40.99102564,5.7,39.5,12.2,57.9,6,68.9,48.36990715,45.4,33.4,15.9,53.77866168,7.406593407,171.4
171,92,389.1,37831,31470,19.7,0,44.3,42.8,46.1,2.43,51.7,14.7,44.8,40.99102564,4.6,38.8,9.2,50.8,6.4,59.2,44.2,39.8,41.4,24.3,49.67565455,6.188734455,202.4
97,43,405.7,46521,18109,15.3,0,45.4,45.7,45.2,2.53,48.3,21.2,27.9,40.99102564,2.3,34.8,10.1,52.1,7.2,66.8,49.6,42,33.3,16.7,52.5142173,5.455508475,181.8
518,191,449.4,75714,130475,9.2,176.2789806,36.7,35.7,37.8,2.97,56,11.8,40.1,37.3,10.8,31.7,17.9,63.3,6.2,78.3,62.8,53.8,21.9,9.4,61.33152745,6.051314143,172.5
460,160,450.5,92647,142003,5.9,0,34.7,33.5,35.9,3.08,57.4,11.1,36.1,40.99102564,14.7,23.7,22.2,61.8,5.5,84.1,65.8,51.8,18.4,7,66.38405714,4.970818505,175.6
40,17,426.5,48707,6709,12.9,0,47.5,47.1,47.8,2.56,53.2,25.8,44,40.99102564,14,29.2,15.4,56.2,10.7,65.2,50.4,42.3,31.4,17.1,53.5982009,4.897660819,182.2
72,30,486.9,37748,11715,23.9,0,38.5,35.9,47.3,2.08,32,38.5,42.8,40.99102564,0.3,40.3,5.5,25,6.9,66.2,48.36990715,37.8,44.2,23.7,41.31470308,3.682946357,208.4
224,127,376.4,38292,42899,19.2,23.31056668,43.1,40.8,46.1,2.38,53.9,14.6,41.1,40.7,3.7,35.8,8.5,46.2,8,59,43.4,38.9,41.7,23.6,52.52355316,6.033920417,208.1
178,84,428.2,60714,39083,11.3,0,40.4,39,41.5,2.62,51.2,7.9,38.7,45,8.5,36.6,13.9,60.8,7.2,75.2,59.9,53.3,25.6,11.7,52.57588415,5.544668588,202.5
312,136,420.8,43353,54591,14.5,36.63607554,44.7,43.2,46.1,2.35,53.9,11.1,34.4,40.99102564,8.8,32.9,14.4,53.6,6.9,67.4,49.3,41.5,37.7,17.7,52.00899749,5.091597145,176.7
121,49,450.9,48232,17629,15,0,46.6,45.2,48.6,2.51,47.6,6.2,39.8,40.99102564,4.7,36.3,11.5,51,9.7,64.7,45.8,38.6,38,16.8,47.27822581,3.666942377,179.9
176,106,367.3,38528,39718,21.9,0,39.8,37.8,41.5,2.46,47.5,12.2,35.6,46.3,5.9,32.4,9,41.3,11,59.7,43.7,40,42.3,22.9,49.41654648,3.651138835,223.4
